personID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,deathDate,award,year_x,playerScore,postPlayerScore,year_y,tmID,lgID,dq,PostDQ,threeAccuracy,postThreeAccuracy,year,won,lost,post_wins,post_losses
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,5.0,1.272255122303961,0.5113154602678804,9.0,LAS,WNBA,2.0,2.0,0.2352941176470588,0.5,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,5.0,1.5190899679363532,0.7185963706915576,10.0,LAS,WNBA,1.0,1.0,0.1666666666666666,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,9.0,1.5592331850478005,0.8173682536288182,1.0,LAS,WNBA,7.0,0.0,0.21875,0.0,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,9.0,1.763439425219071,1.5442624492432528,2.0,LAS,WNBA,3.0,0.0,0.3666666666666666,0.4285714285714285,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,9.0,1.5297531795500454,1.108895636380178,3.0,LAS,WNBA,7.0,0.0,0.3243243243243243,0.625,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,9.0,1.4456232340228046,1.2355813624790708,4.0,LAS,WNBA,3.0,1.0,0.3243243243243243,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,9.0,1.6638793168523018,0.0702089841998422,5.0,LAS,WNBA,5.0,0.0,0.2727272727272727,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,9.0,1.0805746828552638,0.5078604773958685,6.0,LAS,WNBA,2.0,0.0,0.2058823529411764,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,9.0,2.1726662451384064,-0.0394117728849431,7.0,LAS,WNBA,4.0,0.0,0.4,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,9.0,1.272255122303961,0.5113154602678804,9.0,LAS,WNBA,2.0,2.0,0.2352941176470588,0.5,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Defensive Player of the Year,9.0,1.5190899679363532,0.7185963706915576,10.0,LAS,WNBA,1.0,1.0,0.1666666666666666,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,2.0,1.5592331850478005,0.8173682536288182,1.0,LAS,WNBA,7.0,0.0,0.21875,0.0,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,2.0,1.763439425219071,1.5442624492432528,2.0,LAS,WNBA,3.0,0.0,0.3666666666666666,0.4285714285714285,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,2.0,1.5297531795500454,1.108895636380178,3.0,LAS,WNBA,7.0,0.0,0.3243243243243243,0.625,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,2.0,1.4456232340228046,1.2355813624790708,4.0,LAS,WNBA,3.0,1.0,0.3243243243243243,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,2.0,1.6638793168523018,0.0702089841998422,5.0,LAS,WNBA,5.0,0.0,0.2727272727272727,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,2.0,1.0805746828552638,0.5078604773958685,6.0,LAS,WNBA,2.0,0.0,0.2058823529411764,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,2.0,2.1726662451384064,-0.0394117728849431,7.0,LAS,WNBA,4.0,0.0,0.4,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,2.0,1.272255122303961,0.5113154602678804,9.0,LAS,WNBA,2.0,2.0,0.2352941176470588,0.5,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,2.0,1.5190899679363532,0.7185963706915576,10.0,LAS,WNBA,1.0,1.0,0.1666666666666666,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,5.0,1.5592331850478005,0.8173682536288182,1.0,LAS,WNBA,7.0,0.0,0.21875,0.0,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,5.0,1.763439425219071,1.5442624492432528,2.0,LAS,WNBA,3.0,0.0,0.3666666666666666,0.4285714285714285,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,5.0,1.5297531795500454,1.108895636380178,3.0,LAS,WNBA,7.0,0.0,0.3243243243243243,0.625,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,5.0,1.4456232340228046,1.2355813624790708,4.0,LAS,WNBA,3.0,1.0,0.3243243243243243,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,5.0,1.6638793168523018,0.0702089841998422,5.0,LAS,WNBA,5.0,0.0,0.2727272727272727,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,5.0,1.0805746828552638,0.5078604773958685,6.0,LAS,WNBA,2.0,0.0,0.2058823529411764,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,5.0,2.1726662451384064,-0.0394117728849431,7.0,LAS,WNBA,4.0,0.0,0.4,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,5.0,1.272255122303961,0.5113154602678804,9.0,LAS,WNBA,2.0,2.0,0.2352941176470588,0.5,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,5.0,1.5190899679363532,0.7185963706915576,10.0,LAS,WNBA,1.0,1.0,0.1666666666666666,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,7.0,1.5592331850478005,0.8173682536288182,1.0,LAS,WNBA,7.0,0.0,0.21875,0.0,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,7.0,1.763439425219071,1.5442624492432528,2.0,LAS,WNBA,3.0,0.0,0.3666666666666666,0.4285714285714285,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,7.0,1.5297531795500454,1.108895636380178,3.0,LAS,WNBA,7.0,0.0,0.3243243243243243,0.625,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,7.0,1.4456232340228046,1.2355813624790708,4.0,LAS,WNBA,3.0,1.0,0.3243243243243243,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,7.0,1.6638793168523018,0.0702089841998422,5.0,LAS,WNBA,5.0,0.0,0.2727272727272727,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,7.0,1.0805746828552638,0.5078604773958685,6.0,LAS,WNBA,2.0,0.0,0.2058823529411764,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,7.0,2.1726662451384064,-0.0394117728849431,7.0,LAS,WNBA,4.0,0.0,0.4,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,7.0,1.272255122303961,0.5113154602678804,9.0,LAS,WNBA,2.0,2.0,0.2352941176470588,0.5,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,Most Valuable Player,7.0,1.5190899679363532,0.7185963706915576,10.0,LAS,WNBA,1.0,1.0,0.1666666666666666,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,2.0,1.5592331850478005,0.8173682536288182,1.0,LAS,WNBA,7.0,0.0,0.21875,0.0,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,2.0,1.763439425219071,1.5442624492432528,2.0,LAS,WNBA,3.0,0.0,0.3666666666666666,0.4285714285714285,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,2.0,1.5297531795500454,1.108895636380178,3.0,LAS,WNBA,7.0,0.0,0.3243243243243243,0.625,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,2.0,1.4456232340228046,1.2355813624790708,4.0,LAS,WNBA,3.0,1.0,0.3243243243243243,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,2.0,1.6638793168523018,0.0702089841998422,5.0,LAS,WNBA,5.0,0.0,0.2727272727272727,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,2.0,1.0805746828552638,0.5078604773958685,6.0,LAS,WNBA,2.0,0.0,0.2058823529411764,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,2.0,2.1726662451384064,-0.0394117728849431,7.0,LAS,WNBA,4.0,0.0,0.4,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,2.0,1.272255122303961,0.5113154602678804,9.0,LAS,WNBA,2.0,2.0,0.2352941176470588,0.5,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,2.0,1.5190899679363532,0.7185963706915576,10.0,LAS,WNBA,1.0,1.0,0.1666666666666666,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,3.0,1.5592331850478005,0.8173682536288182,1.0,LAS,WNBA,7.0,0.0,0.21875,0.0,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,3.0,1.763439425219071,1.5442624492432528,2.0,LAS,WNBA,3.0,0.0,0.3666666666666666,0.4285714285714285,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,3.0,1.5297531795500454,1.108895636380178,3.0,LAS,WNBA,7.0,0.0,0.3243243243243243,0.625,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,3.0,1.4456232340228046,1.2355813624790708,4.0,LAS,WNBA,3.0,1.0,0.3243243243243243,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,3.0,1.6638793168523018,0.0702089841998422,5.0,LAS,WNBA,5.0,0.0,0.2727272727272727,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,3.0,1.0805746828552638,0.5078604773958685,6.0,LAS,WNBA,2.0,0.0,0.2058823529411764,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,3.0,2.1726662451384064,-0.0394117728849431,7.0,LAS,WNBA,4.0,0.0,0.4,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,3.0,1.272255122303961,0.5113154602678804,9.0,LAS,WNBA,2.0,2.0,0.2352941176470588,0.5,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,3.0,1.5190899679363532,0.7185963706915576,10.0,LAS,WNBA,1.0,1.0,0.1666666666666666,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.5592331850478005,0.8173682536288182,1.0,LAS,WNBA,7.0,0.0,0.21875,0.0,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.763439425219071,1.5442624492432528,2.0,LAS,WNBA,3.0,0.0,0.3666666666666666,0.4285714285714285,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.5297531795500454,1.108895636380178,3.0,LAS,WNBA,7.0,0.0,0.3243243243243243,0.625,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.4456232340228046,1.2355813624790708,4.0,LAS,WNBA,3.0,1.0,0.3243243243243243,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.6638793168523018,0.0702089841998422,5.0,LAS,WNBA,5.0,0.0,0.2727272727272727,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.0805746828552638,0.5078604773958685,6.0,LAS,WNBA,2.0,0.0,0.2058823529411764,,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,2.1726662451384064,-0.0394117728849431,7.0,LAS,WNBA,4.0,0.0,0.4,0.3333333333333333,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.272255122303961,0.5113154602678804,9.0,LAS,WNBA,2.0,2.0,0.2352941176470588,0.5,0.0,,,,
leslili01w,C,0.0,0.0,77.0,170.0,USC,,1972-07-07 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.5190899679363532,0.7185963706915576,10.0,LAS,WNBA,1.0,1.0,0.1666666666666666,,0.0,,,,
leuchye01w,C,0.0,0.0,77.0,195.0,West Virginia,,1983-04-30 00:00:00,0000-00-00,,0.0,0.2098376740341875,,7.0,CHA,WNBA,0.0,0.0,,,0.0,,,,
leuchye01w,C,0.0,0.0,77.0,195.0,West Virginia,,1983-04-30 00:00:00,0000-00-00,,0.0,-1.2656606587693198,,8.0,WAS,WNBA,0.0,0.0,,,0.0,,,,
levanni01w,G,0.0,0.0,68.0,163.0,Xavier,,1979-05-17 00:00:00,0000-00-00,,0.0,0.4040898444611577,-2.6247288860770683,2.0,LAS,WNBA,0.0,0.0,0.2941176470588235,0.0,0.0,,,,
levesni01w,G,0.0,0.0,63.0,115.0,Wake Forest,,1972-04-11 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
lewista01w,F-C,0.0,0.0,74.0,212.0,Louisiana Tech,,1979-07-10 00:00:00,0000-00-00,,0.0,0.1180542084586798,,3.0,SEA,WNBA,0.0,0.0,0.0,,0.0,,,,
lewisty01w,G,0.0,0.0,70.0,152.0,North Carolina State,,1979-05-08 00:00:00,0000-00-00,,0.0,-0.3032297079967297,-0.5966606489108927,2.0,HOU,WNBA,0.0,0.0,0.4,,0.0,,,,
lewisty01w,G,0.0,0.0,70.0,152.0,North Carolina State,,1979-05-08 00:00:00,0000-00-00,,0.0,-0.3516239395208148,,3.0,HOU,WNBA,0.0,0.0,0.375,,0.0,,,,
lewisty01w,G,0.0,0.0,70.0,152.0,North Carolina State,,1979-05-08 00:00:00,0000-00-00,,0.0,0.3526119538183109,1.270709591473224,4.0,CHA,WNBA,0.0,0.0,0.5384615384615384,1.0,0.0,,,,
lewisty01w,G,0.0,0.0,70.0,152.0,North Carolina State,,1979-05-08 00:00:00,0000-00-00,,0.0,0.4499027579008883,,5.0,CHA,WNBA,1.0,0.0,0.4,,0.0,,,,
lewisty01w,G,0.0,0.0,70.0,152.0,North Carolina State,,1979-05-08 00:00:00,0000-00-00,,0.0,-0.5111601519324515,,6.0,CHA,WNBA,0.0,0.0,0.0833333333333333,,0.0,,,,
lewisty01w,G,0.0,0.0,70.0,152.0,North Carolina State,,1979-05-08 00:00:00,0000-00-00,,0.0,-0.6472159311842206,,6.0,MIN,WNBA,0.0,0.0,0.3333333333333333,,0.0,,,,
lewisty01w,G,0.0,0.0,70.0,152.0,North Carolina State,,1979-05-08 00:00:00,0000-00-00,,0.0,-0.2190909967741258,,7.0,MIN,WNBA,0.0,0.0,0.0909090909090909,,0.0,,,,
liebena01w,G,0.0,0.0,70.0,150.0,Old Dominion,,1958-07-01 00:00:00,0000-00-00,,0.0,-2.321346343281482,,9.0,DET,WNBA,0.0,0.0,,,0.0,,,,
lilleta01w,G,0.0,0.0,66.0,130.0,Oregon,,1988-02-29 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
listr01w,G-F,0.0,0.0,70.0,0.0,Providence,,0002-11-30 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
littlca01w,F,0.0,0.0,74.0,180.0,North Carolina,,1985-01-18 00:00:00,0000-00-00,,0.0,-0.2492861989135636,-0.1130787141500658,8.0,SAS,WNBA,0.0,0.0,0.2727272727272727,,0.0,,,,
littlca01w,F,0.0,0.0,74.0,180.0,North Carolina,,1985-01-18 00:00:00,0000-00-00,,0.0,-0.0575387745518384,,9.0,ATL,WNBA,0.0,0.0,0.4,,0.0,,,,
littlca01w,F,0.0,0.0,74.0,180.0,North Carolina,,1985-01-18 00:00:00,0000-00-00,,0.0,0.6605318678918393,-0.2699505681515997,9.0,SEA,WNBA,2.0,0.0,0.3333333333333333,0.5,0.0,,,,
littlca01w,F,0.0,0.0,74.0,180.0,North Carolina,,1985-01-18 00:00:00,0000-00-00,,0.0,0.3265538894537704,-0.4401347315659855,10.0,SEA,WNBA,1.0,0.0,0.2592592592592592,0.1666666666666666,0.0,,,,
lloydan01w,F,0.0,0.0,74.0,175.0,Texas,,1965-02-09 00:00:00,0000-00-00,,0.0,-0.3438950056691005,,1.0,MIN,WNBA,0.0,0.0,0.34375,,0.0,,,,
lobore01w,F,0.0,0.0,76.0,190.0,Connecticut,,1973-10-06 00:00:00,0000-00-00,,0.0,-1.486104808705724,,2.0,NYL,WNBA,0.0,0.0,0.5,,0.0,,,,
lobore01w,F,0.0,0.0,76.0,190.0,Connecticut,,1973-10-06 00:00:00,0000-00-00,,0.0,-0.0032112187865365,,3.0,HOU,WNBA,0.0,0.0,0.4285714285714285,,0.0,,,,
lobore01w,F,0.0,0.0,76.0,190.0,Connecticut,,1973-10-06 00:00:00,0000-00-00,,0.0,-0.9238889987277916,0.3117685726641023,4.0,CON,WNBA,0.0,0.0,0.25,0.25,0.0,,,,
lovelst01w,F,0.0,0.0,76.0,170.0,Purdue,,1974-12-05 00:00:00,0000-00-00,,0.0,-0.5085662417049714,,1.0,SEA,WNBA,0.0,0.0,0.2222222222222222,,0.0,,,,
lovelst01w,F,0.0,0.0,76.0,170.0,Purdue,,1974-12-05 00:00:00,0000-00-00,,0.0,0.0383635407172907,,2.0,SEA,WNBA,0.0,0.0,0.3846153846153846,,0.0,,,,
lovelst01w,F,0.0,0.0,76.0,170.0,Purdue,,1974-12-05 00:00:00,0000-00-00,,0.0,-0.2728298083376322,0.4313338893272817,5.0,MIN,WNBA,0.0,0.0,0.1764705882352941,0.0,0.0,,,,
lovelst01w,F,0.0,0.0,76.0,170.0,Purdue,,1974-12-05 00:00:00,0000-00-00,,0.0,0.4618250067960356,,6.0,MIN,WNBA,0.0,0.0,0.4126984126984127,,0.0,,,,
lovelst01w,F,0.0,0.0,76.0,170.0,Purdue,,1974-12-05 00:00:00,0000-00-00,,0.0,0.4071647587722858,,7.0,CHI,WNBA,0.0,0.0,0.3015873015873015,,0.0,,,,
lovelst01w,F,0.0,0.0,76.0,170.0,Purdue,,1974-12-05 00:00:00,0000-00-00,,0.0,-0.5962833921918433,,8.0,WAS,WNBA,0.0,0.0,0.2857142857142857,,0.0,,,,
lovelst01w,F,0.0,0.0,76.0,170.0,Purdue,,1974-12-05 00:00:00,0000-00-00,,0.0,0.5409696498391587,,9.0,ATL,WNBA,2.0,0.0,0.4166666666666667,,0.0,,,,
lovelst01w,F,0.0,0.0,76.0,170.0,Purdue,,1974-12-05 00:00:00,0000-00-00,,0.0,-0.8540161315001068,,9.0,DET,WNBA,0.0,0.0,0.4,,0.0,,,,
luckepa01w,F,0.0,0.0,73.0,165.0,Houston,,1975-05-14 00:00:00,0000-00-00,,0.0,-0.4418249315519175,,2.0,PHO,WNBA,0.0,0.0,,,0.0,,,,
luzhe01w,G,0.0,0.0,68.0,144.0,,,1972-11-23 00:00:00,0000-00-00,,0.0,0.2967410371455577,,2.0,WAS,WNBA,0.0,0.0,0.3902439024390244,,0.0,,,,
luzhe01w,G,0.0,0.0,68.0,144.0,,,1972-11-23 00:00:00,0000-00-00,,0.0,0.4095151206617478,0.7916561831917625,3.0,WAS,WNBA,0.0,0.0,0.3962264150943396,0.5,0.0,,,,
luzhe01w,G,0.0,0.0,68.0,144.0,,,1972-11-23 00:00:00,0000-00-00,,0.0,0.2758105165630069,,4.0,WAS,WNBA,0.0,0.0,0.3,,0.0,,,,
lyttlsa01w,F,0.0,0.0,76.0,175.0,Houston,,1983-09-20 00:00:00,0000-00-00,,0.0,0.6606142075737249,0.6217032482602768,6.0,HOU,WNBA,0.0,0.0,,,0.0,,,,
lyttlsa01w,F,0.0,0.0,76.0,175.0,Houston,,1983-09-20 00:00:00,0000-00-00,,0.0,0.4466390152189976,0.4542600916934056,7.0,HOU,WNBA,0.0,0.0,,,0.0,,,,
lyttlsa01w,F,0.0,0.0,76.0,175.0,Houston,,1983-09-20 00:00:00,0000-00-00,,0.0,1.148350818080981,,8.0,HOU,WNBA,0.0,0.0,,,0.0,,,,
lyttlsa01w,F,0.0,0.0,76.0,175.0,Houston,,1983-09-20 00:00:00,0000-00-00,,0.0,2.0113838075451045,,9.0,HOU,WNBA,2.0,0.0,,,0.0,,,,
lyttlsa01w,F,0.0,0.0,76.0,175.0,Houston,,1983-09-20 00:00:00,0000-00-00,,0.0,1.4599659378116137,0.0421343110642692,10.0,ATL,WNBA,2.0,0.0,0.0,0.0,0.0,,,,
mabikmw01w,G-F,0.0,0.0,71.0,165.0,,,1976-07-27 00:00:00,0000-00-00,,0.0,1.0475277887846088,0.999269143477384,1.0,LAS,WNBA,2.0,0.0,0.3836477987421384,0.53125,0.0,,,,
mabikmw01w,G-F,0.0,0.0,71.0,165.0,,,1976-07-27 00:00:00,0000-00-00,,0.0,0.7991141269320128,0.0263114033087996,2.0,LAS,WNBA,0.0,0.0,0.3821138211382114,0.25,0.0,,,,
mabikmw01w,G-F,0.0,0.0,71.0,165.0,,,1976-07-27 00:00:00,0000-00-00,,0.0,1.1402947416265068,0.5126299866326299,3.0,LAS,WNBA,1.0,0.0,0.3657142857142857,0.32,0.0,,,,
mabikmw01w,G-F,0.0,0.0,71.0,165.0,,,1976-07-27 00:00:00,0000-00-00,,0.0,0.4702842680972027,0.2186809852788739,4.0,LAS,WNBA,3.0,0.0,0.2641509433962264,0.3529411764705882,0.0,,,,
mabikmw01w,G-F,0.0,0.0,71.0,165.0,,,1976-07-27 00:00:00,0000-00-00,,0.0,0.8005807877020418,0.7119656047387873,5.0,LAS,WNBA,0.0,0.0,0.4042553191489361,0.35,0.0,,,,
mabikmw01w,G-F,0.0,0.0,71.0,165.0,,,1976-07-27 00:00:00,0000-00-00,,0.0,-0.542086488361784,-1.7538756004854028,6.0,LAS,WNBA,0.0,0.0,0.2244897959183673,0.0,0.0,,,,
mabikmw01w,G-F,0.0,0.0,71.0,165.0,,,1976-07-27 00:00:00,0000-00-00,,0.0,0.2292757629145381,0.5714819983322391,7.0,LAS,WNBA,0.0,1.0,0.3333333333333333,0.4333333333333333,0.0,,,,
mabikmw01w,G-F,0.0,0.0,71.0,165.0,,,1976-07-27 00:00:00,0000-00-00,,0.0,-0.0797740905717843,,8.0,LAS,WNBA,1.0,0.0,0.3103448275862069,,0.0,,,,
mabikmw01w,G-F,0.0,0.0,71.0,165.0,,,1976-07-27 00:00:00,0000-00-00,,0.0,-0.4242260835654208,,9.0,HOU,WNBA,0.0,0.0,0.2741935483870967,,0.0,,,,
macchla01w,F,0.0,0.0,73.0,169.0,,,1979-05-24 00:00:00,0000-00-00,,0.0,0.4573396241324353,-1.7041872748810736,5.0,LAS,WNBA,0.0,0.0,0.2692307692307692,0.0,0.0,,,,
macchla01w,F,0.0,0.0,73.0,169.0,,,1979-05-24 00:00:00,0000-00-00,,0.0,0.1708917170197161,1.393051687788783,6.0,LAS,WNBA,0.0,0.0,0.3214285714285714,1.0,0.0,,,,
machacl01w,C-F,0.0,0.0,77.0,180.0,Old Dominion,,1976-10-04 00:00:00,0000-00-00,,0.0,0.00015278759588931748,0.2158519766626995,1.0,LAS,WNBA,1.0,0.0,0.0,,0.0,,,,
machacl01w,C-F,0.0,0.0,77.0,180.0,Old Dominion,,1976-10-04 00:00:00,0000-00-00,,0.0,-0.0870343628962478,0.044057233881774,2.0,CHA,WNBA,2.0,0.0,,,0.0,,,,
machacl01w,C-F,0.0,0.0,77.0,180.0,Old Dominion,,1976-10-04 00:00:00,0000-00-00,,0.0,-0.0441537666845767,,3.0,ORL,WNBA,0.0,0.0,,,0.0,,,,
mahonme01w,F,0.0,0.0,72.0,160.0,Kansas State,,1983-02-13 00:00:00,0000-00-00,,0.0,-0.5943528388744066,-2.472042897681579,7.0,CON,WNBA,0.0,0.0,0.2413793103448276,0.0,0.0,,,,
