"playerID";"year";"stint";"tmID";"lgID";"GP";"GS";"minutes";"dq";"PostGP";"PostGS";"PostMinutes";"PostDQ";"playerScore";"postPlayerScore";"threeAccuracy";"PostThreeAccuracy"
"feastal01w";6;0;"CHA";"WNBA";21;21;666;0;0;0;0;0;107.6;0.0;0.43023255813953487;
"feastal01w";7;0;"CHA";"WNBA";32;1;309;0;0;0;0;0;19.800000000000004;0.0;0.25;
"feastal01w";9;0;"IND";"WNBA";33;0;301;0;2;0;8;0;47.3;1.0;0.30666666666666664;0.5
"feifesu01w";6;0;"SAC";"WNBA";5;0;24;0;0;0;0;0;2.4000000000000004;0.0;1.0;
"ferdima01w";2;0;"UTA";"WNBA";32;22;864;1;2;2;69;0;244.70000000000005;26.9;0.2619047619047619;0.0
"ferdima01w";3;0;"UTA";"WNBA";32;32;1065;0;5;5;186;0;319.99999999999994;41.300000000000004;0.14705882352941177;0.2
"ferdima01w";4;0;"SAS";"WNBA";34;34;1116;0;0;0;0;0;292.70000000000005;0.0;0.3076923076923077;
"ferdima01w";5;0;"SAS";"WNBA";17;17;509;0;0;0;0;0;137.3;0.0;0.37037037037037035;
"ferdima01w";6;0;"SAS";"WNBA";31;31;999;0;0;0;0;0;226.5;0.0;0.3076923076923077;
"ferdima01w";8;0;"SAS";"WNBA";34;12;481;0;5;0;71;0;87.0;32.3;0.2222222222222222;0.0
"ferdima01w";9;0;"LAS";"WNBA";33;25;680;0;6;0;111;0;162.2;28.299999999999997;0.2727272727272727;0.36363636363636365
"ferdima01w";10;0;"LAS";"WNBA";28;6;339;1;2;0;14;0;90.0;3.8000000000000007;0.18181818181818182;0.5
"fernama01w";8;0;"LAS";"WNBA";34;20;891;0;0;0;0;0;175.7000000000001;0.0;0.24489795918367346;
"ferrama01w";1;0;"NYL";"WNBA";23;4;154;0;3;0;12;0;8.000000000000007;5.699999999999999;0.3;1.0
"figgsuk01w";1;0;"LAS";"WNBA";32;32;803;0;4;4;106;0;199.80000000000007;18.200000000000003;0.35365853658536583;0.36363636363636365
"figgsuk01w";2;0;"LAS";"WNBA";32;29;930;0;7;7;239;0;255.09999999999997;56.1;0.46153846153846156;0.2777777777777778
"figgsuk01w";3;0;"POR";"WNBA";31;31;866;0;0;0;0;0;196.09999999999997;0.0;0.325;
"figgsuk01w";4;0;"HOU";"WNBA";34;30;952;0;3;3;81;0;122.4;12.399999999999997;0.37681159420289856;0.7142857142857143
"firsool01w";1;0;"NYL";"WNBA";9;0;19;0;3;0;6;0;3.5999999999999988;4.7;0.0;
"floremi01w";1;0;"MIA";"WNBA";32;0;474;0;0;0;0;0;47.09999999999998;0.0;0.29508196721311475;
"flukety01w";7;0;"CHA";"WNBA";31;1;324;0;0;0;0;0;31.39999999999999;0.0;0.0;
"flukety01w";8;2;"LAS";"WNBA";12;0;114;0;0;0;0;0;18.900000000000002;0.0;0.5;
"flukety01w";8;1;"SEA";"WNBA";9;0;31;0;0;0;0;0;-7.4;0.0;0.0;
"flukety01w";9;0;"CHI";"WNBA";26;2;231;0;0;0;0;0;31.299999999999997;0.0;0.3333333333333333;
"folklkr01w";1;0;"MIN";"WNBA";32;20;845;1;0;0;0;0;196.19999999999993;0.0;0.21052631578947367;
"folklkr01w";2;0;"POR";"WNBA";32;31;862;0;0;0;0;0;196.4;0.0;0.4166666666666667;
"folklkr01w";3;0;"POR";"WNBA";32;4;602;0;0;0;0;0;148.70000000000005;0.0;0.0;
"fordch01w";4;0;"DET";"WNBA";32;32;956;1;8;8;232;0;279.5999999999999;53.19999999999999;;
"fordch01w";5;0;"DET";"WNBA";31;31;912;3;3;3;111;0;261.1;37.0;;
"fordch01w";6;0;"DET";"WNBA";33;33;932;6;2;2;49;1;233.89999999999998;12.199999999999994;;
"fordch01w";7;0;"DET";"WNBA";32;32;920;0;10;10;287;0;401.59999999999997;120.60000000000002;;
"fordch01w";8;0;"DET";"WNBA";15;15;460;0;10;8;228;0;168.4;50.999999999999986;;0.0
"fordch01w";9;0;"DET";"WNBA";24;24;637;0;0;0;0;0;215.39999999999998;0.0;;
"fordch01w";10;0;"DET";"WNBA";29;29;755;1;5;5;148;0;167.40000000000003;29.200000000000003;0.0;
"fordki01w";1;0;"MIA";"WNBA";28;0;424;1;0;0;0;0;57.000000000000014;0.0;0.25;
"fordki01w";2;0;"MIA";"WNBA";30;1;395;0;3;0;20;0;46.89999999999999;-1.2000000000000004;0.09090909090909091;
"fordst01w";2;0;"NYL";"WNBA";1;0;3;0;0;0;0;0;2.0;0.0;;
"fordst01w";3;0;"SAC";"WNBA";5;0;12;0;0;0;0;0;0.8999999999999999;0.0;;
"fowlesy01w";9;0;"CHI";"WNBA";17;14;430;1;0;0;0;0;144.2;0.0;;
"fowlesy01w";10;0;"CHI";"WNBA";24;20;692;1;0;0;0;0;208.0;0.0;;
"francde01w";1;0;"NYL";"WNBA";1;0;2;0;2;0;4;0;-0.7;-0.7;;0.0
"frankaq01w";9;0;"SAC";"WNBA";34;0;351;0;3;0;19;0;39.5;-2.5999999999999996;0.25;0.0
"frankaq01w";10;0;"SEA";"WNBA";2;0;20;0;0;0;0;0;-2.3;0.0;0.0;
"frazeme01w";10;0;"SAS";"WNBA";29;0;326;0;1;0;7;0;92.60000000000001;1.3;0.3783783783783784;
"fresest01w";1;0;"UTA";"WNBA";21;0;222;0;0;0;0;0;47.09999999999999;0.0;0.34615384615384615;
"frettla01w";1;0;"LAS";"WNBA";25;0;187;0;3;0;7;0;17.10000000000001;5.3;0.0;
"frettla01w";2;0;"SAC";"WNBA";30;10;403;0;5;0;18;0;65.89999999999999;-0.8999999999999995;;
"frettla01w";3;0;"SAC";"WNBA";32;15;648;2;0;0;0;0;108.4;0.0;0.3333333333333333;
"frettla01w";4;0;"SAC";"WNBA";24;4;150;0;1;0;9;0;16.099999999999994;-0.4;0.5;0.0
"frettla01w";5;1;"CHA";"WNBA";10;0;71;0;0;0;0;0;4.899999999999997;0.0;;
"frettla01w";5;2;"NYL";"WNBA";16;2;276;0;5;0;116;0;70.4;24.000000000000004;;0.0
"frettla01w";6;0;"NYL";"WNBA";33;1;361;0;2;1;47;0;57.2;6.1;;
"friertr01w";5;0;"SEA";"WNBA";5;0;22;0;0;0;0;0;0.399999999999999;0.0;0.0;
"frohlli01w";3;0;"NYL";"WNBA";16;0;67;0;3;0;20;0;-1.2000000000000002;-1.3999999999999997;0.0;
"frohlli01w";4;0;"NYL";"WNBA";26;0;214;0;0;0;0;0;54.69999999999999;0.0;0.5384615384615384;
"frohlli01w";7;0;"IND";"WNBA";20;0;169;0;0;0;0;0;31.60000000000001;0.0;0.36363636363636365;
"frohlli01w";8;0;"SAC";"WNBA";10;0;51;0;1;0;8;0;-2.9000000000000004;0.0;0.6666666666666666;
"futreca01w";5;0;"CON";"WNBA";20;0;144;0;2;0;3;0;24.800000000000004;1.7;0.4117647058823529;
"gaithka01w";1;2;"IND";"WNBA";6;0;24;0;0;0;0;0;2.500000000000001;0.0;;
"gaithka01w";1;1;"UTA";"WNBA";9;0;54;0;0;0;0;0;17.400000000000002;0.0;;
"gaithka01w";3;1;"LAS";"WNBA";1;0;5;0;0;0;0;0;-1.5;0.0;;
"gaithka01w";3;2;"WAS";"WNBA";1;0;1;0;0;0;0;0;-0.4;0.0;;
"garcibe01w";3;0;"DET";"WNBA";8;0;64;0;0;0;0;0;-3.3999999999999995;0.0;0.3333333333333333;
"gardike01w";9;0;"CON";"WNBA";34;15;540;0;3;3;57;0;98.80000000000001;12.9;0.375;0.3333333333333333
"gardike01w";10;0;"CON";"WNBA";33;23;596;0;0;0;0;0;150.7;0.0;0.2564102564102564;
"gardnan01w";3;0;"UTA";"WNBA";30;2;198;0;3;0;14;0;34.60000000000001;2.6000000000000005;;
"gardnan01w";9;0;"WAS";"WNBA";22;0;178;0;0;0;0;0;30.800000000000004;0.0;;
"garnean01w";1;0;"SEA";"WNBA";32;19;560;0;0;0;0;0;66.9;0.0;0.5;
"gaydeco01w";1;0;"ORL";"WNBA";3;0;7;0;0;0;0;0;1.7;0.0;0.0;
"gearlka01w";8;0;"SEA";"WNBA";33;0;437;0;2;0;23;0;95.1;4.6000000000000005;0.34375;1.0
"gearlka01w";9;0;"SEA";"WNBA";34;3;468;0;3;0;21;0;98.39999999999999;6.1000000000000005;0.391304347826087;0.25
"gearlka01w";10;0;"SEA";"WNBA";20;0;243;0;0;0;0;0;48.99999999999999;0.0;0.40384615384615385;
"gibsoke01w";1;0;"HOU";"WNBA";17;0;76;0;1;0;3;0;12.299999999999997;-0.7;0.42857142857142855;
"gibsoke01w";2;0;"HOU";"WNBA";28;6;288;0;2;2;23;0;15.900000000000006;2.799999999999999;0.14285714285714285;0.3333333333333333
"gibsoke01w";3;0;"HOU";"WNBA";29;2;276;0;2;0;22;0;29.6;6.2;0.3888888888888889;0.6666666666666666
"gibsoke01w";4;0;"HOU";"WNBA";26;0;209;0;2;0;18;0;16.1;1.1999999999999997;0.4166666666666667;0.0
"gilloje01w";1;0;"PHO";"WNBA";30;30;826;1;2;2;64;0;224.20000000000005;13.5;0.2753623188405797;0.2
"gilloje01w";2;0;"PHO";"WNBA";32;32;858;1;0;0;0;0;210.40000000000003;0.0;0.34285714285714286;
"gilloje01w";3;0;"PHO";"WNBA";31;31;874;0;0;0;0;0;270.79999999999995;0.0;0.3870967741935484;
"gilloje01w";4;0;"LAS";"WNBA";33;10;397;1;6;0;22;0;70.60000000000001;-3.5;0.2692307692307692;
"gilmous01w";1;0;"IND";"WNBA";4;0;21;0;0;0;0;0;-3.400000000000001;0.0;0.0;
"gisseka01w";9;0;"LAS";"WNBA";2;0;14;0;0;0;0;0;-3.2;0.0;0.0;
"givench01w";9;0;"DET";"WNBA";3;0;10;0;0;0;0;0;-0.8;0.0;;
"gomisem01w";7;0;"NYL";"WNBA";2;0;15;0;0;0;0;0;-1.4;0.0;0.0;
"goodsad01w";1;0;"UTA";"WNBA";29;28;929;0;0;0;0;0;333.5;0.0;0.27586206896551724;
"goodsad01w";2;0;"UTA";"WNBA";28;25;854;0;2;2;71;0;203.10000000000002;21.200000000000006;0.16129032258064516;0.0
"goodsad01w";3;0;"UTA";"WNBA";32;32;1101;0;5;5;190;0;317.3;28.699999999999996;0.2857142857142857;0.2857142857142857
"goodsad01w";4;0;"SAS";"WNBA";33;32;969;2;0;0;0;0;208.69999999999993;0.0;0.2222222222222222;
"goodsad01w";5;0;"SAS";"WNBA";34;34;1068;1;0;0;0;0;279.40000000000003;0.0;0.25;
"goodsad01w";6;2;"CHA";"WNBA";10;0;215;1;0;0;0;0;28.30000000000001;0.0;1.0;
"goodsad01w";6;1;"HOU";"WNBA";23;0;271;0;0;0;0;0;41.8;0.0;0.5;
"goringi01w";8;0;"WAS";"WNBA";21;0;156;0;0;0;0;0;47.1;0.0;0.0;
"gortmsh01w";3;0;"MIN";"WNBA";29;2;369;0;0;0;0;0;51.10000000000002;0.0;0.32558139534883723;
"gortmsh01w";4;0;"MIN";"WNBA";25;0;200;0;0;0;0;0;28.400000000000006;0.0;0.25;
"gortmsh01w";5;0;"WAS";"WNBA";4;0;24;0;1;0;2;0;1.2999999999999998;-0.7;;
"gortmsh01w";7;0;"SEA";"WNBA";20;0;265;0;0;0;0;0;28.400000000000006;0.0;0.16666666666666666;
"granter01w";8;0;"HOU";"WNBA";17;2;211;0;0;0;0;0;33.7;0.0;0.0;
"grecomi01w";5;0;"SEA";"WNBA";13;0;73;0;4;0;6;0;21.200000000000003;1.4;0.0;
"greenci01w";7;0;"SEA";"WNBA";5;0;24;0;0;0;0;0;-4.1;0.0;;
"grginve01w";1;0;"LAS";"WNBA";18;0;183;0;3;0;7;0;10.599999999999994;0.7999999999999998;0.058823529411764705;0.0
"grginve01w";2;0;"LAS";"WNBA";24;7;223;0;4;0;7;0;40.10000000000001;2.6000000000000005;0.3157894736842105;0.0
"grginve01w";3;0;"LAS";"WNBA";12;0;79;0;1;0;5;0;6.599999999999996;0.7;0.4166666666666667;
"griffyo01w";1;0;"SAC";"WNBA";32;32;1026;1;2;2;78;0;515.8000000000001;23.599999999999994;;
"griffyo01w";2;0;"SAC";"WNBA";32;31;1077;1;5;5;181;0;494.39999999999986;86.0;;
"griffyo01w";3;0;"SAC";"WNBA";17;17;577;0;0;0;0;0;226.10000000000002;0.0;;
"griffyo01w";4;0;"SAC";"WNBA";34;34;1015;3;6;6;200;0;386.5;90.5;0.0;
"griffyo01w";5;0;"SAC";"WNBA";34;34;1031;2;6;6;204;0;464.79999999999995;75.2;0.0;
"griffyo01w";6;0;"SAC";"WNBA";34;33;962;0;8;8;246;0;362.50000000000006;111.5;;
"griffyo01w";7;0;"SAC";"WNBA";34;34;854;0;9;9;237;0;336.4;115.00000000000001;0.0;
"griffyo01w";8;0;"SAC";"WNBA";32;32;738;1;3;3;71;0;206.89999999999992;16.4;;
"griffyo01w";9;0;"SEA";"WNBA";30;30;658;1;3;3;87;0;203.2;16.0;;
"griffyo01w";10;0;"IND";"WNBA";3;0;41;0;0;0;0;0;11.9;0.0;;
"groomla01w";1;0;"SAC";"WNBA";30;3;401;0;2;0;23;0;85.39999999999999;1.1999999999999997;0.0;
"groomla01w";2;0;"SAC";"WNBA";31;0;543;0;5;0;31;0;117.4;2.6000000000000014;;
"groomla01w";3;0;"SAC";"WNBA";32;26;850;0;0;0;0;0;151.90000000000003;0.0;0.0;
"groomla01w";4;0;"SAC";"WNBA";34;9;470;0;6;0;65;0;77.4;12.200000000000003;0.0;
"groomla01w";5;0;"SAC";"WNBA";28;0;235;0;1;0;3;0;27.900000000000006;-0.7;;
"grubigo01w";1;0;"IND";"WNBA";29;20;720;0;0;0;0;0;131.20000000000002;0.0;0.3076923076923077;
"grubigo01w";2;0;"IND";"WNBA";27;9;481;0;0;0;0;0;79.9;0.0;0.29310344827586204;
"grubigo01w";3;0;"PHO";"WNBA";32;31;859;0;0;0;0;0;202.00000000000006;0.0;0.31521739130434784;
"grubigo01w";5;0;"HOU";"WNBA";5;0;24;0;0;0;0;0;-3.5999999999999996;0.0;;
"grubigo01w";6;0;"LAS";"WNBA";9;0;41;0;0;0;0;0;-2.6999999999999997;0.0;0.0;
"grudasa01w";9;0;"CON";"WNBA";31;1;476;0;3;0;27;0;134.39999999999998;2.8000000000000007;;
"grudasa01w";10;0;"CON";"WNBA";26;25;810;2;0;0;0;0;218.8;0.0;;
"hairska01w";8;0;"CON";"WNBA";17;0;148;0;0;0;0;0;12.899999999999999;0.0;0.25;
"hallam01w";3;0;"POR";"WNBA";20;0;104;0;0;0;0;0;17.000000000000004;0.0;;
"hallvi01w";1;0;"CLE";"WNBA";32;10;577;0;6;1;69;0;85.79999999999998;14.2;0.23809523809523808;0.2
"hallvi01w";2;1;"CLE";"WNBA";14;6;225;0;0;0;0;0;32.89999999999999;0.0;0.3181818181818182;
"hallvi01w";2;2;"IND";"WNBA";13;0;123;0;0;0;0;0;17.60000000000001;0.0;0.0;
"hallvi01w";3;0;"LAS";"WNBA";3;0;19;0;0;0;0;0;5.5;0.0;0.0;
"hammobe01w";1;0;"NYL";"WNBA";32;16;835;0;7;7;206;0;232.10000000000008;42.80000000000001;0.36879432624113473;0.30434782608695654
"hammobe01w";2;0;"NYL";"WNBA";32;0;619;0;6;0;48;0;172.29999999999998;4.6000000000000005;0.3783783783783784;0.3
"hammobe01w";3;0;"NYL";"WNBA";32;1;659;0;8;0;183;0;161.50000000000003;58.7;0.38596491228070173;0.42424242424242425
"hammobe01w";4;0;"NYL";"WNBA";11;2;257;0;0;0;0;0;118.1;0.0;0.46938775510204084;
"hammobe01w";5;0;"NYL";"WNBA";34;34;1130;0;5;5;178;0;325.20000000000005;23.299999999999997;0.3352941176470588;0.3333333333333333
"hammobe01w";6;0;"NYL";"WNBA";34;34;1180;0;2;2;76;1;358.59999999999997;4.300000000000001;0.3651685393258427;0.2857142857142857
"hammobe01w";7;0;"NYL";"WNBA";22;20;674;0;0;0;0;0;214.80000000000007;0.0;0.3425925925925926;
"hammobe01w";8;0;"SAS";"WNBA";28;27;934;0;5;5;175;1;330.80000000000007;63.20000000000002;0.40437158469945356;0.4444444444444444
"hammobe01w";9;0;"SAS";"WNBA";33;33;1101;0;9;9;331;0;404.5;115.4;0.35;0.4583333333333333
"hammobe01w";10;0;"SAS";"WNBA";31;31;1049;0;3;3;101;0;440.39999999999986;36.50000000000001;0.36893203883495146;0.38095238095238093
"hamzoro01w";1;0;"ORL";"WNBA";15;0;43;0;0;0;0;0;3.0999999999999996;0.0;0.0;
"hardili01w";8;0;"MIN";"WNBA";20;20;602;0;0;0;0;0;133.59999999999997;0.0;0.22857142857142856;
"hardili01w";9;0;"MIN";"WNBA";24;11;591;2;0;0;0;0;94.30000000000001;0.0;0.08;
"hardili01w";10;0;"WAS";"WNBA";34;34;1194;1;2;2;81;0;307.50000000000006;4.9;0.3225806451612903;0.0
"harpela01w";9;0;"SAC";"WNBA";34;1;560;0;3;0;42;0;127.6;-2.200000000000001;;
"harpela01w";10;0;"SAC";"WNBA";33;11;460;1;0;0;0;0;107.9;0.0;;
"harrido01w";1;0;"IND";"WNBA";8;0;67;0;0;0;0;0;-4.300000000000001;0.0;;
"harrili01w";1;0;"PHO";"WNBA";31;20;750;0;2;2;68;0;184.5;28.800000000000004;0.6666666666666666;0.0
"harrili01w";2;0;"PHO";"WNBA";32;32;915;0;0;0;0;0;186.29999999999995;0.0;0.3333333333333333;
"harrili01w";3;0;"PHO";"WNBA";32;28;899;0;0;0;0;0;185.70000000000002;0.0;0.3333333333333333;
"harrili01w";4;0;"PHO";"WNBA";33;33;838;0;0;0;0;0;134.29999999999995;0.0;0.0;
"harrili01w";6;0;"PHO";"WNBA";27;2;297;0;0;0;0;0;26.4;0.0;0.0;
"harrokr01w";2;0;"MIN";"WNBA";4;1;72;0;0;0;0;0;20.999999999999996;0.0;0.5;
"harrokr01w";3;0;"MIN";"WNBA";27;6;481;0;0;0;0;0;71.5;0.0;0.3333333333333333;
"harrokr01w";4;0;"MIN";"WNBA";31;0;499;0;3;0;65;0;78.69999999999999;6.1;0.37209302325581395;0.2857142857142857
"harrokr01w";6;0;"MIN";"WNBA";34;34;832;0;0;0;0;0;134.39999999999998;0.0;0.3235294117647059;
"harrokr01w";10;0;"LAS";"WNBA";31;26;520;0;5;2;59;0;82.9;12.600000000000001;0.20512820512820512;0.3333333333333333
"haydeva01w";5;0;"MIN";"WNBA";29;1;350;0;2;0;16;0;67.9;-2.5999999999999996;;
"haydeva01w";6;0;"MIN";"WNBA";31;25;595;2;0;0;0;0;147.59999999999997;0.0;;
"haydeva01w";7;0;"MIN";"WNBA";33;3;424;2;0;0;0;0;85.70000000000005;0.0;;
"haydeva01w";9;0;"MIN";"WNBA";30;0;304;2;0;0;0;0;95.70000000000002;0.0;;
"haydeva01w";10;0;"LAS";"WNBA";25;1;269;0;1;0;2;0;55.400000000000006;0.0;;
"haynikr01w";6;0;"SAC";"WNBA";30;0;434;0;8;0;103;0;75.1;18.900000000000002;0.15625;0.0
"haynikr01w";7;0;"SAC";"WNBA";34;0;476;0;9;0;126;0;92.80000000000001;40.800000000000004;0.3;0.29411764705882354
"haynikr01w";8;0;"SAC";"WNBA";34;2;545;0;3;0;50;0;49.499999999999986;13.599999999999998;0.4888888888888889;0.6
"haynikr01w";9;0;"ATL";"WNBA";33;3;486;0;0;0;0;0;85.9;0.0;0.3125;
"haynikr01w";10;1;"DET";"WNBA";20;2;161;0;0;0;0;0;37.6;0.0;0.23076923076923078;
"haynikr01w";10;2;"SAC";"WNBA";9;1;156;0;0;0;0;0;30.800000000000004;0.0;0.3333333333333333;
"headde01w";1;0;"PHO";"WNBA";17;1;149;0;1;0;6;0;16.499999999999996;0.7000000000000002;0.14285714285714285;0.0
"hendene01w";2;0;"HOU";"WNBA";23;0;179;0;1;0;1;0;12.700000000000003;0.0;0.2727272727272727;
"hendetr01w";3;0;"CLE";"WNBA";23;0;173;1;0;0;0;0;9.299999999999997;0.0;;
"hendetr01w";4;0;"CLE";"WNBA";11;0;45;0;1;0;3;0;-2.700000000000001;1.6;;
"henniso01w";1;0;"SEA";"WNBA";32;32;980;1;0;0;0;0;143.7;0.0;0.3787878787878788;
"henniso01w";2;0;"SEA";"WNBA";32;28;902;2;0;0;0;0;107.69999999999999;0.0;0.18181818181818182;
"henniso01w";3;2;"HOU";"WNBA";23;10;521;0;3;3;48;0;43.900000000000006;-3.6999999999999993;0.25;0.0
"henniso01w";3;1;"SEA";"WNBA";8;5;207;0;0;0;0;0;23.200000000000003;0.0;0.0;
"henniso01w";4;2;"IND";"WNBA";23;1;290;0;0;0;0;0;14.999999999999993;0.0;0.0;
"henniso01w";4;1;"WAS";"WNBA";1;0;5;0;0;0;0;0;0.30000000000000004;0.0;;
"herriam01w";1;0;"UTA";"WNBA";25;0;341;1;0;0;0;0;55.30000000000001;0.0;0.0;
"herriam01w";2;0;"UTA";"WNBA";32;1;448;0;2;0;21;0;75.99999999999999;-1.3000000000000003;;
"herriam01w";3;0;"UTA";"WNBA";28;3;269;0;2;0;9;0;46.599999999999994;1.9999999999999996;;
"hibbeka01w";1;0;"SEA";"WNBA";20;6;240;0;0;0;0;0;25.200000000000003;0.0;0.25806451612903225;
"hicksje01w";1;0;"ORL";"WNBA";26;1;157;0;0;0;0;0;13.999999999999993;0.0;;
"hicksje01w";2;0;"ORL";"WNBA";32;5;456;0;0;0;0;0;77.69999999999999;0.0;;
"hicksje01w";3;0;"ORL";"WNBA";31;6;471;1;0;0;0;0;129.89999999999998;0.0;;
"hicksje01w";4;0;"CON";"WNBA";27;0;253;0;4;0;27;0;56.7;6.799999999999999;;
"hicksje01w";5;0;"SAS";"WNBA";27;10;371;1;0;0;0;0;72.30000000000003;0.0;;
"hillec01w";1;0;"CHA";"WNBA";26;0;213;0;0;0;0;0;-7.600000000000001;0.0;0.22727272727272727;
"hillec01w";2;0;"PHO";"WNBA";3;0;8;0;0;0;0;0;0.19999999999999996;0.0;0.0;
"hledeko01w";1;0;"UTA";"WNBA";31;31;867;1;0;0;0;0;203.09999999999997;0.0;0.43103448275862066;
"hledeko01w";2;0;"UTA";"WNBA";27;10;455;0;2;0;17;0;81.69999999999999;0.8999999999999999;0.34782608695652173;0.0
"hledeko01w";3;0;"NYL";"WNBA";16;0;129;0;2;0;12;0;1.7999999999999972;2.8999999999999995;0.0;
"hodgedo01w";5;0;"LAS";"WNBA";24;3;245;0;3;0;29;0;21.599999999999994;4.3;0.23529411764705882;1.0
"hodgedo01w";6;0;"LAS";"WNBA";32;11;669;0;2;0;13;0;123.0;2.6999999999999993;0.4492753623188406;0.5
"hodgedo01w";7;0;"LAS";"WNBA";34;3;456;0;5;0;40;0;73.60000000000001;5.199999999999999;0.29508196721311475;0.2
"hodgedo01w";8;0;"SEA";"WNBA";6;0;33;0;0;0;0;0;2.499999999999999;0.0;0.0;
"hodgedo01w";9;0;"IND";"WNBA";8;0;56;0;2;0;25;0;5.700000000000001;2.0999999999999988;0.2857142857142857;0.4
"hodgero01w";6;0;"HOU";"WNBA";26;0;188;0;2;0;2;0;15.700000000000006;0.0;0.19230769230769232;
"hodgero01w";7;0;"HOU";"WNBA";33;8;698;0;2;0;35;0;139.00000000000003;5.700000000000001;0.36666666666666664;0.25
"hodgero01w";8;0;"HOU";"WNBA";29;4;331;0;0;0;0;0;51.60000000000002;0.0;0.29850746268656714;
"hodgero01w";9;0;"HOU";"WNBA";15;6;274;0;0;0;0;0;74.10000000000001;0.0;0.36619718309859156;
"hodgero01w";10;0;"MIN";"WNBA";33;27;902;0;0;0;0;0;236.0;0.0;0.39766081871345027;
"hoffmeb01w";5;0;"IND";"WNBA";30;13;334;1;0;0;0;0;37.400000000000006;0.0;0.29411764705882354;
"hoffmeb01w";6;0;"IND";"WNBA";33;0;497;0;0;0;0;0;90.9;0.0;0.5;
"hoffmeb01w";7;0;"IND";"WNBA";34;33;851;1;2;2;52;1;151.70000000000002;8.2;0.0;
"hoffmeb01w";8;0;"IND";"WNBA";34;10;582;0;4;0;42;0;115.1;5.7;0.4;0.0
"hoffmeb01w";9;0;"IND";"WNBA";33;33;1013;3;3;3;102;0;278.9999999999999;28.700000000000003;0.45614035087719296;0.36363636363636365
"hoffmeb01w";10;0;"IND";"WNBA";34;34;1005;3;10;10;295;0;224.0;82.8;0.3472222222222222;0.4
"holdsch01w";1;0;"WAS";"WNBA";32;32;1131;0;2;2;75;0;375.9;17.000000000000004;0.2564102564102564;0.0
"holdsch01w";2;0;"WAS";"WNBA";29;29;975;0;0;0;0;0;307.0999999999999;0.0;0.2391304347826087;
"holdsch01w";3;0;"WAS";"WNBA";20;20;634;0;5;5;173;0;300.3;74.80000000000001;0.39285714285714285;0.18181818181818182
"holdsch01w";4;0;"WAS";"WNBA";27;27;948;0;0;0;0;0;415.80000000000007;0.0;0.17142857142857143;
"holdsch01w";5;0;"WAS";"WNBA";23;22;801;0;0;0;0;0;294.0;0.0;0.4117647058823529;
"holdsch01w";6;0;"LAS";"WNBA";33;33;1183;2;2;2;78;0;405.5;17.700000000000003;0.23076923076923078;1.0
"holdsch01w";7;0;"LAS";"WNBA";25;0;739;0;3;1;45;0;277.40000000000003;8.7;0.2;0.5
"holdsch01w";8;0;"LAS";"WNBA";5;5;150;0;0;0;0;0;45.10000000000001;0.0;0.6666666666666666;
"holdsch01w";10;0;"ATL";"WNBA";25;25;708;0;1;0;13;0;195.89999999999998;-1.5000000000000002;0.2;0.0
"hollake01w";1;0;"SAC";"WNBA";32;32;934;1;2;2;60;0;207.5;19.200000000000003;0.36065573770491804;0.3333333333333333
"hollake01w";2;0;"SAC";"WNBA";32;32;874;0;5;5;160;0;235.79999999999995;52.50000000000001;0.3933333333333333;0.48148148148148145
"hollake01w";3;0;"SAC";"WNBA";32;32;902;1;0;0;0;0;136.50000000000003;0.0;0.24203821656050956;
"hollake01w";4;0;"DET";"WNBA";34;2;694;0;8;0;155;0;221.10000000000008;45.600000000000016;0.4032258064516129;0.46875
"hollake01w";5;0;"HOU";"WNBA";27;21;703;0;0;0;0;0;123.29999999999998;0.0;0.31958762886597936;
"hollake01w";7;0;"DET";"WNBA";34;0;397;0;8;0;33;0;78.30000000000004;-5.8;0.3333333333333333;0.0
"holliqu01w";10;0;"MIN";"WNBA";34;1;434;0;0;0;0;0;102.1;0.0;;
"holmejo01w";1;0;"DET";"WNBA";29;0;271;0;0;0;0;0;65.1;0.0;0.36363636363636365;
"holmese01w";9;0;"HOU";"WNBA";17;3;203;0;0;0;0;0;22.699999999999996;0.0;0.23529411764705882;
"holtam01w";9;0;"CON";"WNBA";34;34;714;0;3;1;55;0;163.60000000000002;7.199999999999999;0.32894736842105265;0.16666666666666666
"holtam01w";10;0;"CON";"WNBA";23;7;380;0;0;0;0;0;102.30000000000001;0.0;0.26;
"hopeky01w";1;0;"UTA";"WNBA";3;0;4;0;0;0;0;0;0.8999999999999999;0.0;;
"hornbal01w";9;0;"DET";"WNBA";34;0;747;1;9;0;220;0;185.5;59.60000000000001;0.35555555555555557;0.375
"hornbal01w";10;0;"DET";"WNBA";32;21;850;2;5;5;177;1;155.60000000000002;43.99999999999999;0.390625;0.3333333333333333
"houstch01w";9;0;"MIN";"WNBA";33;0;581;0;0;0;0;0;187.90000000000003;0.0;;
"houstch01w";10;0;"MIN";"WNBA";34;33;792;2;0;0;0;0;306.6;0.0;0.3333333333333333;
"humphta01w";9;1;"DET";"WNBA";22;16;297;2;0;0;0;0;111.5;0.0;0.38461538461538464;
"humphta01w";9;2;"WAS";"WNBA";8;7;212;0;0;0;0;0;39.0;0.0;0.3793103448275862;
"humphta01w";10;2;"MIN";"WNBA";19;4;340;0;0;0;0;0;80.9;0.0;0.3220338983050847;
